exporter,product,periodX,periodY,intercept,intercept_p_value,beta,beta_p_value,gamma,r_squared
EE,3,201802,201803,-0.002636743,0.223319691,1.106406695,4.8779E-22,0.106406695,0.99316497
EE,3,201803,201804,0.001171811,0.702430421,0.925017262,2.32807E-18,-0.074982738,0.983336233
EE,3,201804,201805,0.006919599,0.097571226,0.777018825,1.49463E-14,-0.222981175,0.950811941
EE,3,201805,201806,0.002703245,0.72348496,0.92981926,1.30476E-09,-0.07018074,0.832804424
EE,3,201806,201807,0.001310269,0.807337131,1.076113049,4.35666E-13,0.076113049,0.940321872
EE,3,201807,201808,-0.005147416,0.571488998,1.09467334,6.01352E-10,0.09467334,0.886717017
EE,3,201808,201809,-0.000801749,0.787792425,0.880783009,1.70126E-17,-0.119216991,0.983492023
EE,3,201809,201810,0.008550566,0.073067861,0.967574147,4.97491E-14,-0.032425853,0.959979507
EE,3,201810,201811,0.002913223,0.687319628,0.894085556,2.3751E-10,-0.105914444,0.884491271
EE,3,201811,201812,-0.003893375,0.55053004,1.076551691,3.45659E-12,0.076551691,0.925838303
EE,3,201812,201901,-0.00109986,0.802096927,0.924474681,4.43982E-15,-0.075525319,0.956422862
EE,3,201901,201902,-0.005105773,0.449794895,1.090406273,1.89818E-12,0.090406273,0.930356806
EE,3,201902,201903,0.004610249,0.371679787,0.906043527,7.02508E-14,-0.093956473,0.950725709
EE,3,201903,201904,-0.000480641,0.895760217,1.048738617,5.39124E-18,0.048738617,0.973227981
EE,3,201904,201905,0.001157397,0.792838094,0.972759355,1.43368E-15,-0.027240645,0.967261404
EE,3,201905,201906,0.005708646,0.396474563,0.935232003,7.11502E-12,-0.064767997,0.920006848
EE,3,201906,201907,-0.003184812,0.453741399,1.05616726,2.34667E-16,0.05616726,0.97293278
EE,3,201907,201908,0.004450057,0.314109628,0.97989215,1.75946E-15,-0.02010785,0.972375596
EE,3,201908,201909,0.009975945,0.185832906,0.748237359,1.04578E-09,-0.251762641,0.879581708
EE,3,201909,201910,-0.010913733,0.121253176,1.201826734,1.37394E-12,0.201826734,0.932678453
EE,3,201910,201911,0.001533439,0.429227192,1.035849195,7.36412E-23,0.035849195,0.994398127
EE,3,201911,201912,0.001270377,0.766349882,0.974343783,3.24622E-16,-0.025656217,0.971993544
EE,3,201912,202001,0.001074194,0.806727753,0.91043904,2.22218E-15,-0.08956096,0.96571837
EE,3,202001,202002,0.003543767,0.385071015,0.92303672,2.68074E-16,-0.07696328,0.961182793
EE,3,202002,202003,0.002453507,0.254228915,1.049335487,5.93265E-22,0.049335487,0.991035063
EE,3,202003,202004,-0.009748049,0.134085078,1.139447375,6.61019E-14,0.139447375,0.942948817
EE,3,202004,202005,0.003214613,0.52620447,0.926993513,1.12591E-15,-0.073006487,0.948657615
EE,3,202005,202006,0.005263241,0.2280021,0.882918986,2.51294E-16,-0.117081014,0.955188576
EE,3,202006,202007,0.007901488,0.06089796,0.84568538,6.55474E-15,-0.15431462,0.961591851
EE,3,202007,202008,-0.01260443,0.160564958,1.133314104,2.60395E-10,0.133314104,0.88337428
EE,3,202008,202009,0.004252368,0.488044872,1.003331161,2.64863E-13,0.003331161,0.934480861
EE,3,202009,202010,0.001502611,0.726301589,0.960873401,6.63165E-16,-0.039126599,0.969809593
EE,3,202010,202011,0.0028787,0.553682824,0.935118179,4.19464E-15,-0.064881821,0.949585893
EE,3,202011,202012,-5.68497E-05,0.991330809,0.995299521,6.56964E-15,-0.004700479,0.939751531
EE,4,200801,200802,-0.000366205,0.915187968,1.005327951,8.05613E-18,0.005327951,0.981012188
EE,4,200802,200803,-0.001145175,0.657862835,1.019193032,9.04793E-20,0.019193032,0.990770832
EE,4,200803,200804,0.002939634,0.284503013,0.943122551,1.66429E-19,-0.056877449,0.987374435
EE,4,200804,200805,0.011802219,0.133579786,0.759530397,2.21603E-09,-0.240469603,0.854120206
EE,4,200805,200806,-0.000921506,0.839391146,1.014345038,2.31512E-14,0.014345038,0.9561477
EE,4,200806,200807,0.005886252,0.189425143,0.879211354,9.83739E-14,-0.120788646,0.948952507
EE,4,200807,200808,0.005482487,0.281003948,0.889683548,5.07179E-12,-0.110316452,0.933192717
EE,4,200808,200809,-0.002987841,0.406242808,1.064072802,7.4823E-16,0.064072802,0.969424192
EE,4,200809,200810,-0.001948955,0.619415699,1.031171385,2.67066E-15,0.031171385,0.965049664
EE,4,200810,200811,0.011190974,0.183695891,0.750384421,1.17445E-07,-0.249615579,0.761728241
EE,4,200811,200812,-0.001156959,0.905733751,1.045442449,5.6608E-08,0.045442449,0.795503073
EE,4,200812,200901,0.017079426,0.046613431,0.619685329,1.35005E-06,-0.380314671,0.715843659
EE,4,200901,200902,-0.000477994,0.971680964,1.005226926,2.81621E-05,0.005226926,0.611578729
EE,4,200902,200903,0.003424979,0.510107726,0.946243599,5.26221E-12,-0.053756401,0.942930271
EE,4,200903,200904,-4.78024E-05,0.993136014,0.989316688,1.02644E-11,-0.010683312,0.938279376
EE,4,200904,200905,0.003361974,0.353568098,0.936797778,6.88704E-15,-0.063202222,0.96786025
EE,4,200905,200906,0.007336275,0.162017175,0.836880769,3.47668E-11,-0.163119231,0.917330878
EE,4,200906,200907,0.003920436,0.509314111,0.914781611,3.08939E-10,-0.085218389,0.88127004
EE,4,200907,200908,-0.005487482,0.374802355,1.104476404,2.9452E-11,0.104476404,0.907166373
EE,4,200908,200909,0.010045967,0.093602039,0.778210466,7.20838E-10,-0.221789534,0.856075131
EE,4,200909,200910,-0.004224511,0.344080967,1.088422087,9.49846E-14,0.088422087,0.940848635
EE,4,200910,200911,-0.003836516,0.561598433,1.077713288,6.11468E-11,0.077713288,0.899784825
EE,4,200911,200912,-0.003482783,0.215700586,1.069977154,1.91624E-18,0.069977154,0.983673968
EE,4,200912,201001,-0.001670877,0.822792908,1.02606675,1.38783E-10,0.02606675,0.903657756
EE,4,201001,201002,-0.001295515,0.636965242,1.021307597,1.67836E-18,0.021307597,0.987235286
EE,4,201002,201003,0.000413305,0.935238339,0.995097673,9.96717E-14,-0.004902327,0.956774305
EE,4,201003,201004,0.00055401,0.799732499,0.989483361,2.78618E-20,-0.010516639,0.991902528
EE,4,201004,201005,0.006200849,0.32229328,0.868960078,1.5833E-11,-0.131039922,0.913011205
EE,4,201005,201006,-0.001249325,0.829175095,1.020329849,6.63653E-13,0.020329849,0.928199441
EE,4,201006,201007,0.000746271,0.835832169,0.983322238,1.61129E-16,-0.016677762,0.973981702
EE,4,201007,201008,0.00213096,0.642967324,0.955346567,2.45368E-14,-0.044653433,0.955879133
EE,4,201008,201009,-0.000689176,0.834581759,1.013210294,7.39686E-17,0.013210294,0.980566594
EE,4,201009,201010,0.000320512,0.80456014,0.990388176,4.54299E-24,-0.009611824,0.996926683
EE,4,201010,201011,0.001459377,0.122917237,0.972582798,1.51276E-27,-0.027417202,0.998201101
EE,4,201011,201012,-0.00070759,0.769275991,1.021238719,2.89089E-19,0.021238719,0.989500026
EE,4,201012,201101,-0.003940681,0.781784868,1.037399025,1.27172E-06,0.037399025,0.845042525
EE,4,201101,201102,0.001621125,0.534427636,0.973332261,2.74526E-17,-0.026667739,0.992342976
EE,4,201102,201103,-0.002444608,0.452977683,1.036525353,3.61735E-16,0.036525353,0.989203407
EE,4,201103,201104,-0.002796006,0.614188214,1.039964935,6.02428E-13,0.039964935,0.971003305
EE,4,201104,201105,-0.003112546,0.191485802,1.046303224,7.5489E-19,0.046303224,0.995257127
EE,4,201105,201106,0.004249531,0.045586435,0.934793865,2.30206E-19,-0.065206135,0.995951535
EE,4,201106,201107,-0.000230744,0.930622594,1.002603571,1.32963E-17,0.002603571,0.99304819
EE,4,201107,201108,-0.000371749,0.846580051,1.005083275,9.74142E-20,0.005083275,0.99639004
EE,4,201108,201109,0.001487787,0.371468015,0.973270897,1.40204E-20,-0.026729103,0.997212114
EE,4,201109,201110,0.003046233,0.322273166,0.955918437,2.28484E-16,-0.044081563,0.989844563
EE,4,201110,201111,-0.002255193,0.40281833,1.034687341,1.63054E-17,0.034687341,0.992856577
EE,4,201111,201112,0.000604237,0.749078263,0.989785932,1.18914E-19,-0.010214068,0.996292784
EE,4,201112,201201,0.000318492,0.902860175,0.995718287,3.93981E-16,-0.004281713,0.994605212
EE,4,201201,201202,-0.000211697,0.908287377,1.002477433,3.89444E-18,0.002477433,0.997347913
EE,4,201202,201203,-0.002073255,0.521321958,1.027616088,3.68431E-15,0.027616088,0.992391902
EE,4,201203,201204,-0.003701014,0.045944336,1.047132131,6.23402E-19,0.047132131,0.997999241
EE,4,201204,201205,0.003261894,0.403475157,0.956586155,4.641E-14,-0.043413845,0.988768432
EE,4,201205,201206,-2.44621E-05,0.99644437,1.003606109,9.81459E-12,0.003606109,0.981271305
EE,4,201206,201207,0.001289617,0.616216498,0.980153818,4.01529E-17,-0.019846182,0.994318002
EE,4,201207,201208,0.001964266,0.228664939,0.970253752,9.10256E-21,-0.029746248,0.997368119
EE,4,201208,201209,0.001797692,0.473138522,0.973420167,4.68713E-17,-0.026579833,0.994191071
EE,4,201209,201210,-0.000369744,0.927593398,1.004653638,1.25301E-13,0.004653638,0.986915822
EE,4,201210,201211,-0.001034151,0.540992135,1.01430144,1.06985E-18,0.01430144,0.997825921
EE,4,201211,201212,-0.000361058,0.796490434,1.00490353,9.67896E-20,0.00490353,0.998497699
EE,4,201212,201301,0.001597962,0.226566387,0.982121432,5.50454E-18,-0.017878568,0.999053303
EE,4,201301,201302,-0.000477226,0.761944692,1.005740543,4.77516E-17,0.005740543,0.998597865
EE,4,201302,201303,-0.001427575,0.386494145,1.018073731,5.48404E-18,0.018073731,0.998298187
EE,4,201303,201304,0.001348583,0.635209059,0.983714176,3.13381E-14,-0.016285824,0.995440878
EE,4,201304,201305,-0.001829154,0.317758076,1.018936537,1.71388E-14,0.018936537,0.998821495
EE,4,201305,201306,0.000295576,0.821179808,0.99617932,1.16559E-15,-0.00382068,0.999351481
EE,4,201306,201307,0.001662865,0.432585025,0.978459134,1.56232E-16,-0.021540866,0.997026162
EE,4,201307,201308,-0.004971246,0.520593421,1.057541581,3.64283E-10,0.057541581,0.965832623
EE,4,201308,201309,0.000558508,0.692715099,0.991509489,6.55987E-21,-0.008490511,0.998364552
EE,4,201309,201310,0.002671105,0.117407849,0.966291232,5.64283E-18,-0.033708768,0.998290072
EE,4,201310,201311,-0.001033944,0.68329016,1.012346784,1.4749E-16,0.012346784,0.995361813
EE,4,201311,201312,-0.001464516,0.522939573,1.02170985,4.58531E-18,0.02170985,0.995832063
EE,4,201312,201401,-0.002997125,0.597866989,1.037880228,8.5252E-13,0.037880228,0.976441348
EE,4,201401,201402,0.000976682,0.779780459,0.987101724,5.53176E-15,-0.012898276,0.991901272
EE,4,201402,201403,0.001075805,0.380113828,0.982142227,5.13719E-23,-0.017857773,0.9986802
EE,4,201403,201404,-0.000410759,0.894353365,1.007764178,1.17195E-15,0.007764178,0.993620573
EE,4,201404,201405,-0.000449093,0.706396913,1.006148935,4.40479E-21,0.006148935,0.999066043
EE,4,201405,201406,-0.000855645,0.616284293,1.011088482,3.82889E-18,0.011088482,0.998397086
EE,4,201406,201407,0.001568577,0.39524659,0.9805467,1.10863E-17,-0.0194533,0.998086392
EE,4,201407,201408,-0.003291988,0.18125752,1.043379537,3.45154E-18,0.043379537,0.995997757
EE,4,201408,201409,0.005092964,0.207164649,0.929474373,3.21734E-15,-0.070525627,0.985554257
EE,4,201409,201410,-0.000125932,0.950709795,1.003681326,1.25594E-19,0.003681326,0.996265674
EE,4,201410,201411,-0.000359226,0.866104201,1.001637347,1.50942E-18,0.001637347,0.996443681
EE,4,201411,201412,0.001722429,0.531112635,0.97654099,6.67805E-17,-0.02345901,0.99388986
EE,4,201412,201501,-0.001295847,0.684872508,1.019866484,8.82806E-17,0.019866484,0.991053269
EE,4,201501,201502,0.003411525,0.087005878,0.954191527,3.60048E-18,-0.045808473,0.997379737
EE,4,201502,201503,-0.001316205,0.447034702,1.01864607,8.54552E-20,0.01864607,0.997640172
EE,4,201503,201504,0.000991644,0.354434139,0.980137564,9.37706E-25,-0.019862436,0.998784257
EE,4,201504,201505,-0.000660929,0.412071396,1.010863224,5.65792E-28,0.010863224,0.999243028
EE,4,201505,201506,0.000587084,0.5990651,0.992685853,2.17176E-23,-0.007314147,0.998823325
EE,4,201506,201507,-0.000655221,0.772874505,1.009981122,1.38978E-19,0.009981122,0.994616052
EE,4,201507,201508,0.004835658,0.20306885,0.925316535,3.50027E-15,-0.074683465,0.98539114
EE,4,201508,201509,-0.002260609,0.610582907,1.02776702,8.25122E-15,0.02776702,0.978747517
EE,4,201509,201510,0.002136022,0.481912701,0.962705728,2.71443E-18,-0.037294272,0.986535347
EE,4,201510,201511,-0.000791862,0.647861893,1.016461633,3.15421E-21,0.016461633,0.996645384
EE,4,201511,201512,-0.001293487,0.190539445,1.021372932,1.96482E-25,0.021372932,0.998999991
EE,4,201512,201601,0.001076584,0.825980358,0.985245118,9.2114E-13,-0.014754882,0.982221437
EE,4,201601,201602,-0.000180834,0.976832828,0.998634649,7.43047E-12,-0.001365351,0.967919329
EE,4,201602,201603,0.003091427,0.14411421,0.955429035,2.2371E-18,-0.044570965,0.996238111
EE,4,201603,201604,-0.003090647,0.365007299,1.042484406,1.14464E-15,0.042484406,0.990832391
EE,4,201604,201605,-0.000476662,0.665628534,1.006517526,1.59286E-23,0.006517526,0.998870967
EE,4,201605,201606,0.002780319,0.088217012,0.952874925,5.72988E-21,-0.047125075,0.997525611
EE,4,201606,201607,-0.002567391,0.131226907,1.04527922,1.07961E-22,0.04527922,0.996835735
EE,4,201607,201608,0.003297745,0.183919642,0.94451907,9.82552E-19,-0.05548093,0.993125506
EE,4,201608,201609,-0.000753297,0.826679201,1.008004756,1.89685E-16,0.008004756,0.98673233
EE,4,201609,201610,-0.00030465,0.862856669,1.005507543,6.26672E-22,0.005507543,0.996108547
EE,4,201610,201611,0.000401588,0.662685624,0.995999853,1.03473E-26,-0.004000147,0.998934477
EE,4,201611,201612,-0.001546436,0.13343759,1.026089965,2.57535E-26,0.026089965,0.998813822
EE,4,201612,201701,0.000515172,0.604198115,0.992106721,4.17239E-24,-0.007893279,0.999055637
EE,4,201701,201702,0.000452189,0.475892513,0.992506355,5.07029E-27,-0.007493645,0.999614131
EE,4,201702,201703,-0.00035388,0.905899696,1.004162317,6.39585E-17,0.004162317,0.991429389
EE,4,201703,201704,-0.000201497,0.921293577,1.002855213,1.26431E-18,0.002855213,0.996532555
EE,4,201704,201705,-0.00011372,0.89110261,1.001101462,2.7011E-25,0.001101462,0.999344408
EE,4,201705,201706,0.001450116,0.511404108,0.976156774,1.4381E-19,-0.023843226,0.994593012
EE,4,201706,201707,0.000580017,0.774477244,0.987098312,4.31417E-20,-0.012901688,0.995348293
EE,4,201707,201708,-0.000467046,0.713504347,1.009019075,3.38308E-26,0.009019075,0.997505121
EE,4,201708,201709,0.00147008,0.616346623,0.979688677,7.08547E-17,-0.020311323,0.991311634
EE,4,201709,201710,-0.000289003,0.6126137,0.998990517,1.44479E-27,-0.001009483,0.999673604
EE,4,201710,201711,3.63152E-05,0.969879719,1.000593279,3.08233E-25,0.000593279,0.998942094
EE,4,201711,201712,-0.000488766,0.842449142,1.009811325,2.20703E-17,0.009811325,0.994783443
EE,4,201712,201801,-0.000929808,0.594101792,1.012735621,1.89432E-20,0.012735621,0.997097996
EE,4,201801,201802,0.00127458,0.413130872,0.975223183,1.22245E-23,-0.024776817,0.99656944
EE,4,201802,201803,0.000749383,0.678085019,0.985827685,4.11778E-23,-0.014172315,0.994730545
EE,4,201803,201804,7.37008E-05,0.978736482,0.996319838,1.2984E-19,-0.003680162,0.987699916
EE,4,201804,201805,0.000301884,0.676533655,0.994083568,9.22568E-32,-0.005916432,0.999062694
EE,4,201805,201806,0.000926018,0.151718079,0.983015164,1.1566E-31,-0.016984836,0.999336707
EE,4,201806,201807,-0.001396903,0.114418211,1.027208895,2.27059E-29,0.027208895,0.998843731
EE,4,201807,201808,-0.000561058,0.698734551,1.00939959,3.09667E-24,0.00939959,0.997054793
EE,4,201808,201809,-0.000354913,0.649861205,1.006466981,4.17592E-29,0.006466981,0.999152705
EE,4,201809,201810,0.000309013,0.657855541,0.993497717,4.251E-31,-0.006502283,0.999239307
EE,4,201810,201811,0.001597997,0.405559768,0.965150163,3.19167E-23,-0.034849837,0.993306252
EE,4,201811,201812,-0.002342395,0.055123671,1.046283278,4.11009E-26,0.046283278,0.998177867
EE,4,201812,201901,-0.000537651,0.802411234,1.005702507,7.57305E-20,0.005702507,0.995009422
EE,4,201901,201902,0.001746268,0.142466452,0.96958103,6.16548E-25,-0.03041897,0.998276592
EE,4,201902,201903,-0.001735177,0.438468999,1.030010291,4.48764E-21,0.030010291,0.993388928
EE,4,201903,201904,-2.67026E-05,0.98044511,1.000090737,1.55958E-28,9.07373E-05,0.998029112
EE,4,201904,201905,0.003206768,0.343211827,0.944718811,5.78703E-17,-0.055281189,0.985071235
EE,4,201905,201906,-0.003451804,0.258462662,1.056264466,2.79373E-18,0.056264466,0.989546256
EE,4,201906,201907,0.000685882,0.497517785,0.986965822,3.32771E-27,-0.013034178,0.998621874
EE,4,201907,201908,-0.000191948,0.80076073,1.002764519,1.46197E-30,0.002764519,0.999133685
EE,4,201908,201909,0.001188376,0.398770213,0.977656035,2.27045E-25,-0.022343965,0.996951617
EE,4,201909,201910,-7.01441E-05,0.958138635,1.004160657,5.24928E-24,0.004160657,0.997782803
EE,4,201910,201911,0.000695456,0.457331643,0.985979331,1.63857E-25,-0.014020669,0.999022431
EE,4,201911,201912,-0.002207822,0.123492753,1.038492333,5.89222E-24,0.038492333,0.997752462
EE,4,201912,202001,0.002157967,0.013758301,0.96205546,1.41827E-26,-0.03794454,0.999280029
EE,4,202001,202002,-0.001045744,0.472618797,1.018618239,3.20162E-25,0.018618239,0.996839335
EE,4,202002,202003,0.000979219,0.278707415,0.981308281,5.35121E-28,-0.018691719,0.99887512
EE,4,202003,202004,-0.001785912,0.120508174,1.032124742,1.71184E-27,0.032124742,0.998177539
EE,4,202004,202005,0.000551942,0.658435874,0.993213756,1.31302E-24,-0.006786244,0.998116313
EE,4,202005,202006,0.001517158,0.30222019,0.96948261,2.72977E-23,-0.03051739,0.997308268
EE,4,202006,202007,-0.001739333,0.144652951,1.039197545,2.76555E-25,0.039197545,0.998431702
EE,4,202007,202008,0.001358043,0.011568033,0.975517583,1.97585E-31,-0.024482417,0.999703247
EE,4,202008,202009,0.001006764,0.38921096,0.982108609,5.91184E-25,-0.017891391,0.998285088
EE,4,202009,202010,-0.000422386,0.593308042,1.007438148,1.0348E-26,0.007438148,0.999307846
EE,4,202010,202011,-0.00024049,0.932368654,1.002735086,1.83374E-18,0.002735086,0.990051164
EE,4,202011,202012,-0.000305764,0.816575196,1.006179172,4.42571E-25,0.006179172,0.997627265
EE,7,200801,200802,-0.002562721,0.76469425,1.02616254,1.28307E-09,0.02616254,0.968627508
EE,7,200802,200803,-0.009247874,0.560347411,1.080831106,4.92563E-07,0.080831106,0.927959002
EE,7,200803,200804,0.006963796,0.230939684,0.92769438,4.05291E-11,-0.07230562,0.988960948
EE,7,200804,200805,0.03198384,0.164381179,0.620522067,0.000664282,-0.379477933,0.702305325
EE,7,200805,200806,0.015481702,0.397783784,0.805947745,0.000100863,-0.194052255,0.793794994
EE,7,200806,200807,0.026414886,0.437898873,0.603261205,0.046849884,-0.396738795,0.312907016
EE,7,200807,200808,0.003929558,0.826043059,0.943861968,2.89127E-05,-0.056138032,0.838673624
EE,7,200808,200809,0.025331178,0.360608012,0.722976407,0.003357635,-0.277023593,0.679364447
EE,7,200809,200810,0.005860707,0.811139448,0.932251356,0.000635894,-0.067748644,0.785541382
EE,7,200810,200811,0.003930956,0.72827208,0.950128453,5.62519E-07,-0.049871547,0.926032617
EE,7,200811,200812,0.002928069,0.911935872,0.937807549,0.000878825,-0.062192451,0.685759243
EE,7,200812,200901,0.004587353,0.863709394,0.936451831,0.000632712,-0.063548169,0.830031113
EE,7,200901,200902,0.010457597,0.728262435,0.917270772,0.001492865,-0.082729228,0.835269271
EE,7,200902,200903,0.031868282,0.413761476,0.724502925,0.013215742,-0.275497075,0.668117768
EE,7,200903,200904,0.062620805,0.243109155,0.288907235,0.419452435,-0.711092765,0.083030452
EE,7,200904,200905,-0.022965611,0.537962835,1.166092411,0.001431249,0.166092411,0.786618122
EE,7,200905,200906,0.035422711,0.199102464,0.681026131,0.001648152,-0.318973869,0.778097226
EE,7,200906,200907,0.075560379,0.119415293,0.166228921,0.586608252,-0.833771079,0.038564604
EE,7,200907,200908,0.00313515,0.909370335,0.951423921,0.001330078,-0.048576079,0.743447955
EE,7,200908,200909,0.055783295,0.302447692,0.353537931,0.349739684,-0.646462069,0.109753197
EE,7,200909,200910,0.113278653,0.271046393,-0.324154379,0.612495675,-1.324154379,0.03858153
EE,7,200910,200911,0.122025727,0.025108199,-0.096917561,0.609181077,-1.096917561,0.046211039
